20507;7.95;Bones;Action;24692;8.4;Mythology;PG-13 - Teens 13 or older;Shounen
18897;7.57;Shaft;Comedy;31499;7.72;Harem;PG-13 - Teens 13 or older;Shounen
20031;7.51;Brain's Base;Comedy;14721;7.97;School;PG-13 - Teens 13 or older;Seinen
21085;7;J.C.Staff;Action;19896;7.35;School;PG-13 - Teens 13 or older;Seinen
20767;7.72;Bones;Comedy;24692;8.4;Mythology;PG-13 - Teens 13 or older;Shounen
20047;6.96;Studio Deen;Comedy;52257;7.6;School;PG-13 - Teens 13 or older;Seinen
20847;7.69;GoHands;Comedy;14110;8;Gag Humor;R - 17+ (violence & profanity);Shounen
18139;7.54;Shin-Ei Animation;Comedy;28091;7.69;School;G - All Ages;Seinen
20457;7.19;Production IMS;Comedy;23689;7.83;Mythology;PG-13 - Teens 13 or older;Seinen
15565;6.14;Xebec;Action;7186;6.89;Harem;R+ - Mild Nudity;Shounen
19363;8.27;A-1 Pictures;Comedy;25096;8.33;School;PG-13 - Teens 13 or older;Shounen
21329;8.53;Artland;Adventure;62023;8.33;Adult Cast;PG-13 - Teens 13 or older;Seinen
20431;7.78;Wit Studio;Comedy;36113;7.63;Mythology;PG-13 - Teens 13 or older;Seinen
16123;7.42;Studio Gokumi;Slice of Life;6310;7.74;School;PG-13 - Teens 13 or older;Seinen
19157;6.59;OLM;Comedy;70401;6.62;Mythology;G - All Ages;Kids
20649;7.03;Gonzo;Drama;8483;7.9;Love Polygon;R+ - Mild Nudity;Shounen
21781;6.81;J.C.Staff;Romance;64269;7.41;School;G - All Ages;Shoujo
22985;5.66;Sunrise;Comedy;7755;6.74;Vampire;PG - Children;Kids
